log_RB,log_RG,log_GB,mean_lum,R_near,G_near,B_near,path,dataset
0.43559208512306213,-1.018250823020935,1.4538428783416748,0.32087355852127075,0.2558870017528534,0.70856112241745,0.16549326479434967,data/RUOD/train/images\000107.jpg,RUOD_train
0.43622976541519165,-1.0184416770935059,1.4546713829040527,0.3209490478038788,0.2571564018726349,0.7122111320495605,0.16620832681655884,data/RUOD/train/images\000108.jpg,RUOD_train
0.4297634959220886,-1.0221177339553833,1.4518812894821167,0.32182490825653076,0.25548872351646423,0.7101999521255493,0.166202113032341,data/RUOD/train/images\000109.jpg,RUOD_train
0.5013720989227295,-1.108015537261963,1.6093876361846924,0.32892683148384094,0.26201245188713074,0.7936662435531616,0.15866124629974365,data/RUOD/train/images\000110.jpg,RUOD_train
0.416670024394989,-1.0599218606948853,1.4765918254852295,0.3113991916179657,0.2348412424325943,0.6779745817184448,0.15478229522705078,data/RUOD/train/images\000111.jpg,RUOD_train
0.3826022148132324,-1.023718237876892,1.4063204526901245,0.3144224286079407,0.23530066013336182,0.655143678188324,0.16046306490898132,data/RUOD/train/images\000112.jpg,RUOD_train
0.4592556953430176,-1.0854135751724243,1.544669270515442,0.30065372586250305,0.24092578887939453,0.7134963870048523,0.15216892957687378,data/RUOD/train/images\000113.jpg,RUOD_train
0.459114134311676,-1.0717980861663818,1.530912160873413,0.3412666618824005,0.26943495869636536,0.7871108055114746,0.1702038049697876,data/RUOD/train/images\000114.jpg,RUOD_train
0.3263680934906006,-0.97358238697052,1.2999504804611206,0.3101852238178253,0.24628983438014984,0.6521952748298645,0.17768001556396484,data/RUOD/train/images\000115.jpg,RUOD_train
0.3424159586429596,-0.8625421524047852,1.204958200454712,0.29427170753479004,0.25317925214767456,0.5999630689620972,0.17974162101745605,data/RUOD/train/images\000116.jpg,RUOD_train
0.28176626563072205,-1.0030269622802734,1.2847933769226074,0.31577491760253906,0.24560761451721191,0.6698273420333862,0.18527410924434662,data/RUOD/train/images\000117.jpg,RUOD_train
0.3158096969127655,-0.9781191349029541,1.293928861618042,0.30813342332839966,0.243398979306221,0.6474732160568237,0.1774590164422989,data/RUOD/train/images\000118.jpg,RUOD_train
0.2873174548149109,-1.050370454788208,1.3376879692077637,0.29868343472480774,0.23663076758384705,0.6766446232795715,0.17751282453536987,data/RUOD/train/images\000119.jpg,RUOD_train
0.3307279050350189,-1.029752492904663,1.3604803085327148,0.2942033112049103,0.2365569919347763,0.6626276969909668,0.16991452872753143,data/RUOD/train/images\000120.jpg,RUOD_train
0.32582175731658936,-0.9972171783447266,1.3230390548706055,0.2867763936519623,0.23819658160209656,0.6458572149276733,0.1719343662261963,data/RUOD/train/images\000121.jpg,RUOD_train
0.2256975620985031,-1.0197150707244873,1.2454125881195068,0.3029059171676636,0.24040105938911438,0.6666662096977234,0.19181007146835327,data/RUOD/train/images\000122.jpg,RUOD_train
0.23374627530574799,-1.0242112874984741,1.2579574584960938,0.30628788471221924,0.245979905128479,0.6852074265480042,0.19468766450881958,data/RUOD/train/images\000123.jpg,RUOD_train
0.32630038261413574,-0.87473464012146,1.2010350227355957,0.29249680042266846,0.2571853697299957,0.6169317364692688,0.1855541318655014,data/RUOD/train/images\000124.jpg,RUOD_train
0.31237637996673584,-0.8669798374176025,1.1793562173843384,0.30512818694114685,0.26797574758529663,0.6378432512283325,0.1960526406764984,data/RUOD/train/images\000125.jpg,RUOD_train
0.34582698345184326,-0.841366171836853,1.1871930360794067,0.3106715679168701,0.27845510840415955,0.6460179090499878,0.19701531529426575,data/RUOD/train/images\000126.jpg,RUOD_train
0.34520530700683594,-0.8450753092765808,1.190280556678772,0.3072811961174011,0.2778542637825012,0.6470200419425964,0.1967124491930008,data/RUOD/train/images\000127.jpg,RUOD_train
0.2677355706691742,-0.91217440366745,1.1799099445343018,0.2986873984336853,0.25854262709617615,0.6438503265380859,0.19779007136821747,data/RUOD/train/images\000128.jpg,RUOD_train
0.28402358293533325,-0.9194102883338928,1.203433871269226,0.28842875361442566,0.2539925277233124,0.637116014957428,0.19116786122322083,data/RUOD/train/images\000129.jpg,RUOD_train
0.22046568989753723,-0.9526097774505615,1.173075556755066,0.2985978126525879,0.24789555370807648,0.6428201794624329,0.19882842898368835,data/RUOD/train/images\000130.jpg,RUOD_train
0.22076112031936646,-1.009624719619751,1.2303858995437622,0.3156642019748688,0.24284914135932922,0.6666911244392395,0.19472290575504303,data/RUOD/train/images\000131.jpg,RUOD_train
0.26614636182785034,-0.9926888942718506,1.2588353157043457,0.30953747034072876,0.2431066334247589,0.656188428401947,0.18627579510211945,data/RUOD/train/images\000132.jpg,RUOD_train
0.28169018030166626,-0.9898113012313843,1.2715015411376953,0.30538636445999146,0.23935933411121368,0.6442195773124695,0.18057383596897125,data/RUOD/train/images\000133.jpg,RUOD_train
0.30151742696762085,-0.9493107795715332,1.2508282661437988,0.298332154750824,0.24110378324985504,0.6231532692909241,0.17831721901893616,data/RUOD/train/images\000134.jpg,RUOD_train
0.26023775339126587,-0.9718841314315796,1.2321219444274902,0.3067041337490082,0.2503552734851837,0.6618330478668213,0.19296801090240479,data/RUOD/train/images\000135.jpg,RUOD_train
0.23973150551319122,-1.0639276504516602,1.3036590814590454,0.3155531883239746,0.24867543578147888,0.7207840085029602,0.1956462413072586,data/RUOD/train/images\000136.jpg,RUOD_train
0.30786216259002686,-1.030956745147705,1.338818907737732,0.30528396368026733,0.2517954707145691,0.7061511278152466,0.18504734337329865,data/RUOD/train/images\000137.jpg,RUOD_train
0.26769059896469116,-1.0415329933166504,1.3092236518859863,0.3031873106956482,0.24334345757961273,0.6897110939025879,0.18616941571235657,data/RUOD/train/images\000139.jpg,RUOD_train
0.23482337594032288,-0.9953240156173706,1.230147361755371,0.30218344926834106,0.2466052919626236,0.667385995388031,0.1949724555015564,data/RUOD/train/images\000140.jpg,RUOD_train
0.3259786069393158,-0.9600498676300049,1.286028504371643,0.295696884393692,0.24911938607692719,0.6508178114891052,0.17979168891906738,data/RUOD/train/images\000141.jpg,RUOD_train
0.30135855078697205,-0.8842117786407471,1.1855703592300415,0.29247432947158813,0.2500109076499939,0.6054372787475586,0.18493515253067017,data/RUOD/train/images\000142.jpg,RUOD_train
0.21700051426887512,-1.0005850791931152,1.2175856828689575,0.31092384457588196,0.24705234169960022,0.6721229553222656,0.1988402158021927,data/RUOD/train/images\000143.jpg,RUOD_train
0.26112017035484314,-1.0253944396972656,1.2865147590637207,0.30893945693969727,0.24839378893375397,0.6927492022514343,0.19128701090812683,data/RUOD/train/images\000144.jpg,RUOD_train
0.3260440230369568,-0.900330662727356,1.226374626159668,0.30379143357276917,0.2512595057487488,0.618349015712738,0.18132460117340088,data/RUOD/train/images\000145.jpg,RUOD_train
0.28628459572792053,-0.9274250864982605,1.2137095928192139,0.30266210436820984,0.24670766294002533,0.6238276362419128,0.18526461720466614,data/RUOD/train/images\000146.jpg,RUOD_train
0.2992749810218811,-0.9221811294555664,1.2214560508728027,0.3074360191822052,0.25196343660354614,0.633781373500824,0.18676860630512238,data/RUOD/train/images\000148.jpg,RUOD_train
0.3146691918373108,-0.9131256341934204,1.227794885635376,0.3014814555644989,0.24871619045734406,0.6199747323989868,0.18154336512088776,data/RUOD/train/images\000149.jpg,RUOD_train
0.25605183839797974,-0.9482234716415405,1.2042752504348755,0.3141216039657593,0.2473277449607849,0.6385406851768494,0.19143427908420563,data/RUOD/train/images\000150.jpg,RUOD_train
0.3385237455368042,-0.8881929516792297,1.2267166376113892,0.2901204526424408,0.24837055802345276,0.6038656234741211,0.1770152449607849,data/RUOD/train/images\000152.jpg,RUOD_train
0.24779309332370758,-0.8749591112136841,1.1227521896362305,0.31136032938957214,0.25884366035461426,0.621048092842102,0.20201106369495392,data/RUOD/train/images\000155.jpg,RUOD_train
0.3106633424758911,-0.7992936968803406,1.109956979751587,0.29083701968193054,0.25333088636398315,0.5635225176811218,0.18565484881401062,data/RUOD/train/images\000156.jpg,RUOD_train
0.31106036901474,-0.8721920251846313,1.1832524538040161,0.2834695279598236,0.2498016506433487,0.597701907157898,0.18299534916877747,data/RUOD/train/images\000158.jpg,RUOD_train
0.2818090319633484,-0.83773273229599,1.1195417642593384,0.27904242277145386,0.26304852962493896,0.60806804895401,0.19842390716075897,data/RUOD/train/images\000159.jpg,RUOD_train
0.2773418426513672,-0.8858906626701355,1.1632325649261475,0.3124109208583832,0.2618224024772644,0.6350993514060974,0.19838358461856842,data/RUOD/train/images\000160.jpg,RUOD_train
0.27115747332572937,-0.8992496728897095,1.1704071760177612,0.30635008215904236,0.2555371820926666,0.6281943321228027,0.19482241570949554,data/RUOD/train/images\000161.jpg,RUOD_train
0.21803131699562073,-0.9676021337509155,1.1856335401535034,0.31472060084342957,0.2534104287624359,0.6670447587966919,0.20374779403209686,data/RUOD/train/images\000163.jpg,RUOD_train
0.2237677127122879,-0.9747711420059204,1.1985387802124023,0.3149459958076477,0.2546437084674835,0.6751135587692261,0.20356778800487518,data/RUOD/train/images\000164.jpg,RUOD_train
0.2577688694000244,-0.8992714285850525,1.1570403575897217,0.2893998920917511,0.24867337942123413,0.6113381385803223,0.19214554131031036,data/RUOD/train/images\000165.jpg,RUOD_train
0.3019199073314667,-0.8803880214691162,1.1823079586029053,0.2836957573890686,0.25245049595832825,0.6090101599693298,0.18663513660430908,data/RUOD/train/images\000166.jpg,RUOD_train
0.22302301228046417,-0.9123645424842834,1.1353874206542969,0.3030228912830353,0.2544208765029907,0.6337087750434875,0.20354123413562775,data/RUOD/train/images\000167.jpg,RUOD_train
0.33752891421318054,-0.9314624071121216,1.2689913511276245,0.28021305799484253,0.24880768358707428,0.6316820383071899,0.17750342190265656,data/RUOD/train/images\000169.jpg,RUOD_train
0.29548174142837524,-0.8800667524337769,1.1755485534667969,0.302489310503006,0.2592058777809143,0.625102162361145,0.1928684115409851,data/RUOD/train/images\000170.jpg,RUOD_train
0.27989816665649414,-0.8676678538322449,1.1475659608840942,0.29499804973602295,0.25629451870918274,0.6104652285575867,0.19369854032993317,data/RUOD/train/images\000171.jpg,RUOD_train
0.24530166387557983,-0.8846369981765747,1.1299386024475098,0.3093825578689575,0.26067009568214417,0.631512463092804,0.2039443701505661,data/RUOD/train/images\000172.jpg,RUOD_train
0.2578090727329254,-0.8987686634063721,1.1565778255462646,0.3062194287776947,0.24710024893283844,0.6071662902832031,0.19092220067977905,data/RUOD/train/images\000173.jpg,RUOD_train
0.28000935912132263,-0.8994823694229126,1.179491639137268,0.3033768832683563,0.2511313259601593,0.6175094842910767,0.1897747665643692,data/RUOD/train/images\000175.jpg,RUOD_train
0.2622393071651459,-0.9092824459075928,1.171521782875061,0.30805671215057373,0.2524459958076477,0.6268556118011475,0.19419041275978088,data/RUOD/train/images\000176.jpg,RUOD_train
0.24526762962341309,-0.9363405108451843,1.1816082000732422,0.31623977422714233,0.2532353401184082,0.6460647583007812,0.198133647441864,data/RUOD/train/images\000177.jpg,RUOD_train
0.34414738416671753,-0.8398424983024597,1.1839898824691772,0.3206493556499481,0.2603359520435333,0.6030701994895935,0.18450336158275604,data/RUOD/train/images\000182.jpg,RUOD_train
0.305101215839386,-0.8704687356948853,1.175570011138916,0.32386839389801025,0.25734561681747437,0.6146878004074097,0.18964996933937073,data/RUOD/train/images\000183.jpg,RUOD_train
0.3013405203819275,-0.8789403438568115,1.1802809238433838,0.3201104700565338,0.252771258354187,0.6089015007019043,0.18698066473007202,data/RUOD/train/images\000185.jpg,RUOD_train
0.2912994921207428,-0.9297385215759277,1.2210379838943481,0.31358033418655396,0.24690432846546173,0.6257710456848145,0.1844843178987503,data/RUOD/train/images\000186.jpg,RUOD_train
0.3439315855503082,-0.8418574333190918,1.1857889890670776,0.3105672299861908,0.25626039505004883,0.594828724861145,0.1816537231206894,data/RUOD/train/images\000188.jpg,RUOD_train
0.31483808159828186,-0.8989347815513611,1.2137727737426758,0.32446128129959106,0.25399860739707947,0.6242162585258484,0.1853683590888977,data/RUOD/train/images\000189.jpg,RUOD_train
0.2899731993675232,-0.6375551223754883,0.9275283813476562,0.23079244792461395,0.24555011093616486,0.46463316679000854,0.18371595442295074,data/RUOD/train/images\000190.jpg,RUOD_train
0.21028505265712738,-0.4780582785606384,0.688343346118927,0.18513616919517517,0.2013430893421173,0.3248155415058136,0.16314005851745605,data/RUOD/train/images\000194.jpg,RUOD_train
0.1916740983724594,-0.48770731687545776,0.6793813705444336,0.18951056897640228,0.19831189513206482,0.3230292797088623,0.16370408236980438,data/RUOD/train/images\000195.jpg,RUOD_train
0.05252800136804581,-0.46325913071632385,0.5157871246337891,0.14884503185749054,0.16561199724674225,0.2632569968700409,0.1571321338415146,data/RUOD/train/images\000196.jpg,RUOD_train
0.2186521589756012,-0.5444583892822266,0.7631105184555054,0.2199101448059082,0.22948819398880005,0.39563533663749695,0.18439733982086182,data/RUOD/train/images\000198.jpg,RUOD_train
0.21013453602790833,-0.46700528264045715,0.6771398782730103,0.20944248139858246,0.21562005579471588,0.3440187871456146,0.17473575472831726,data/RUOD/train/images\000199.jpg,RUOD_train
0.22359083592891693,-0.4739673137664795,0.6975582242012024,0.21324539184570312,0.2250363528728485,0.3615488111972809,0.17992854118347168,data/RUOD/train/images\000201.jpg,RUOD_train
0.2422633171081543,-0.4947928190231323,0.7370561361312866,0.236847385764122,0.24695990979671478,0.405117392539978,0.19380484521389008,data/RUOD/train/images\000206.jpg,RUOD_train
0.23137138783931732,-0.47930657863616943,0.7106779217720032,0.2375609427690506,0.24659834802150726,0.3983065187931061,0.19564150273799896,data/RUOD/train/images\000207.jpg,RUOD_train
0.21096797287464142,-0.514438271522522,0.725406289100647,0.2338530570268631,0.24467919766902924,0.40934184193611145,0.19812218844890594,data/RUOD/train/images\000209.jpg,RUOD_train
